configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.836s
1,50%,xz,-3,1,2618064,0m1.853s
10,100%,xz,-9,1,2426816,0m3.107s
11,50%,lzma,-6,16,2426397,0m3.130s
12,75%,xz,-3,32,2618072,0m1.827s
13,50%,lzma,-3,16,2617615,0m1.815s
14,50%,lzma,-6,32,2426397,0m3.087s
15,50%,xz,-6,32,2426824,0m3.115s
16,75%,lzma,-3,16,2617615,0m1.850s
17,75%,lzma,-6,32,2426397,0m3.118s
18,100%,lzma,-6,1,2426397,0m3.071s
19,75%,lzma,-3,1,2617615,0m1.852s
2,75%,xz,-9,16,2426824,0m3.138s
20,75%,lzma,-6,1,2426397,0m3.135s
21,75%,lzma,-6,16,2426397,0m3.075s
22,100%,xz,-9,32,2426824,0m3.140s
23,100%,xz,-9,16,2426824,0m3.136s
24,50%,lzma,-9,32,2426397,0m3.132s
25,50%,lzma,-3,32,2617615,0m1.824s
26,100%,xz,-3,1,2618064,0m1.834s
27,100%,lzma,-9,16,2426397,0m3.090s
28,100%,lzma,-3,1,2617615,0m1.830s
29,50%,lzma,-6,1,2426397,0m3.128s
3,100%,xz,-6,32,2426824,0m3.112s
4,50%,lzma,-3,1,2617615,0m1.837s
5,75%,xz,-3,1,2618064,0m1.861s
6,100%,lzma,-6,16,2426397,0m3.100s
7,75%,xz,-6,32,2426824,0m3.106s
8,50%,xz,-3,32,2618072,0m1.838s
9,75%,xz,-9,32,2426824,0m3.130s
