configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515656,0m0.497s
1,50%,xz,-3,1,515648,0m0.458s
10,100%,xz,-9,1,453260,0m1.561s
11,50%,lzma,-6,16,453144,0m1.505s
12,75%,xz,-3,32,515656,0m0.490s
13,50%,lzma,-3,16,515524,0m0.442s
14,50%,lzma,-6,32,453144,0m1.483s
15,50%,xz,-6,32,453268,0m1.505s
16,75%,lzma,-3,16,515524,0m0.440s
17,75%,lzma,-6,32,453144,0m1.527s
18,100%,lzma,-6,1,453144,0m1.491s
19,75%,lzma,-3,1,515524,0m0.438s
2,75%,xz,-9,16,453268,0m1.589s
20,75%,lzma,-6,1,453144,0m1.519s
21,75%,lzma,-6,16,453144,0m1.488s
22,100%,xz,-9,32,453268,0m1.579s
23,100%,xz,-9,16,453268,0m1.628s
24,50%,lzma,-9,32,453144,0m1.532s
25,50%,lzma,-3,32,515524,0m0.468s
26,100%,xz,-3,1,515648,0m0.453s
27,100%,lzma,-9,16,453144,0m1.562s
28,100%,lzma,-3,1,515524,0m0.460s
29,50%,lzma,-6,1,453144,0m1.524s
3,100%,xz,-6,32,453268,0m1.505s
4,50%,lzma,-3,1,515524,0m0.461s
5,75%,xz,-3,1,515648,0m0.457s
6,100%,lzma,-6,16,453144,0m1.505s
7,75%,xz,-6,32,453268,0m1.502s
8,50%,xz,-3,32,515656,0m0.459s
9,75%,xz,-9,32,453268,0m1.561s
