configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272448,0m2.266s
1,50%,xz,-3,1,3272440,0m2.261s
10,100%,xz,-9,1,2849908,0m5.557s
11,50%,lzma,-6,16,2849620,0m5.460s
12,75%,xz,-3,32,3272448,0m2.279s
13,50%,lzma,-3,16,3271884,0m2.240s
14,50%,lzma,-6,32,2849620,0m5.434s
15,50%,xz,-6,32,2850112,0m5.482s
16,75%,lzma,-3,16,3271884,0m2.207s
17,75%,lzma,-6,32,2849620,0m5.447s
18,100%,lzma,-6,1,2849620,0m5.452s
19,75%,lzma,-3,1,3271884,0m2.271s
2,75%,xz,-9,16,2849916,0m5.587s
20,75%,lzma,-6,1,2849620,0m5.480s
21,75%,lzma,-6,16,2849620,0m5.476s
22,100%,xz,-9,32,2849916,0m5.582s
23,100%,xz,-9,16,2849916,0m5.566s
24,50%,lzma,-9,32,2849422,0m5.530s
25,50%,lzma,-3,32,3271884,0m2.213s
26,100%,xz,-3,1,3272440,0m2.249s
27,100%,lzma,-9,16,2849422,0m5.539s
28,100%,lzma,-3,1,3271884,0m2.225s
29,50%,lzma,-6,1,2849620,0m5.463s
3,100%,xz,-6,32,2850112,0m5.489s
4,50%,lzma,-3,1,3271884,0m2.210s
5,75%,xz,-3,1,3272440,0m2.238s
6,100%,lzma,-6,16,2849620,0m5.403s
7,75%,xz,-6,32,2850112,0m5.534s
8,50%,xz,-3,32,3272448,0m2.249s
9,75%,xz,-9,32,2849916,0m5.562s
